LocationID,StateAbbr,CountyName,CountyFIPS,lon,lat,TotalPopulation,chronic_disease_burden_score,preventive_care_gap_score,health_need_score,need_intensity,priority_weighted_population,health_priority_rank
11001002002,DC,District of Columbia,11001,-77.0310824,38.9525009,4072,-0.38949440227260773,-0.4814896881331219,-0.4354920452028648,0.13233195629872627,538.8557260484133,1128
51059482303,VA,Fairfax,51059,-77.3361848,38.9337358,3617,-0.09795446204800871,-0.7744261470985024,-0.4361903045732556,0.13214303223027685,477.96134757691135,1129
51059492500,VA,Fairfax,51059,-77.3949078,38.7872701,4139,0.12636730780029104,-0.9994980918112331,-0.436565392005471,0.132041546956003,546.5199628508965,1130
24031701507,MD,Montgomery,24031,-77.013595,39.0833905,5133,0.1509904627828197,-1.0283618717250171,-0.4386857044710987,0.13146786606552505,674.8245565143401,1131
51610500300,VA,Falls Church,51610,-77.1619697,38.8788854,4437,-0.40676876426830827,-0.4715717304431538,-0.43917024735573107,0.13133676605171254,582.7412309714485,1132
51059440505,VA,Fairfax,51059,-77.2950675,38.8319832,1346,-0.05639988773182981,-0.8247091932790572,-0.4405545405054435,0.13096222572349045,176.27515582381815,1133
51059422301,VA,Fairfax,51059,-77.1283467,38.7801378,3133,-0.5105866829635192,-0.37180207844744373,-0.44119438070548145,0.1307891077978678,409.76227473071975,1134
24031700610,MD,Montgomery,24031,-77.2520748,39.1387592,1938,-0.11536429018143214,-0.7684819616000634,-0.4419231258907478,0.1305919353557903,253.08717071952162,1135
51059460100,VA,Fairfax,51059,-77.275014,38.9478426,4544,0.002230823101017064,-0.8861763990868723,-0.4419727879929276,0.13057849856311782,593.3486974708073,1136
24031701303,MD,Montgomery,24031,-77.0989671,39.107439,3789,0.1264276121003345,-1.0107679334292181,-0.4421701606644418,0.13052509656139127,494.55959087111154,1137
51059440701,VA,Fairfax,51059,-77.2532501,38.8144058,2895,0.026124172479631433,-0.9120619783234586,-0.4429689029219136,0.13030898540939975,377.2445127602123,1138
51059492201,VA,Fairfax,51059,-77.3144427,38.7295885,3097,0.14352823096471579,-1.0308339367739994,-0.4436528529046418,0.13012393295062558,402.9938203480874,1139
51059482204,VA,Fairfax,51059,-77.3540586,38.9577858,1975,-0.19347850907216868,-0.6973255695885019,-0.4454020393303353,0.12965066552303126,256.0600644079867,1140
51059422201,VA,Fairfax,51059,-77.2345178,38.7118565,4071,-0.11539088266911039,-0.7765680812907174,-0.4459794819799139,0.1294944301479248,527.1718251322019,1141
51059440300,VA,Fairfax,51059,-77.2273479,38.8444043,2765,0.06624051370641981,-0.9585213217292237,-0.4461404040114019,0.12945089038865906,357.9317119246423,1142
51013102802,VA,Arlington,51013,-77.103158,38.8465841,1317,-0.3096862085067528,-0.5841584961858554,-0.44692235234630406,0.12923932307282876,170.20818848691547,1143
51013103602,VA,Arlington,51013,-77.0537786,38.854059,1241,-1.5356129900762496,0.6363597268735334,-0.44962663160135813,0.12850764160781353,159.4779832352966,1144
51059461700,VA,Fairfax,51059,-77.2532257,38.8689851,6937,-0.6883416289647379,-0.21123510529638817,-0.449788367130563,0.12846388174509504,891.1539476657243,1145
24031701211,MD,Montgomery,24031,-77.1540952,39.1090766,6350,-0.5007458607355884,-0.39898145395852863,-0.44986365734705847,0.1284435108992204,815.6162942100495,1146
51059450701,VA,Fairfax,51059,-77.2132808,38.8432133,3055,-0.3028000843424867,-0.5992231769789877,-0.45101163066073724,0.12813291028562582,391.44604092258686,1147
11001005601,DC,District of Columbia,11001,-77.0524317,38.901567,2900,-1.4702013465195327,0.5663495581120414,-0.4519258942037457,0.12788554319611087,370.8680752687215,1148
24031701306,MD,Montgomery,24031,-77.0958669,39.1388468,3000,-0.03276823314296914,-0.8711217810937057,-0.45194500711833746,0.12788037192346102,383.64111577038307,1149
51059451200,VA,Fairfax,51059,-77.1634913,38.8518281,1721,0.24116509192535956,-1.150031058782853,-0.4544329834287467,0.12720721431656032,218.92361583880032,1150
24031701307,MD,Montgomery,24031,-77.1120004,39.1611045,4598,-0.3804635145606655,-0.5289679092297115,-0.4547157118951885,0.12713071808262255,584.5470417438985,1151
51510201400,VA,Alexandria,51510,-77.0616812,38.8219432,4158,-0.3779818625222438,-0.5321890705830222,-0.45508546655263304,0.12703067566690326,528.1935494229838,1152
51107611030,VA,Loudoun,51107,-77.5149317,38.9942494,6176,-1.0438702933135566,0.13196108868417822,-0.4559546023146892,0.12679551854454252,783.0891225310946,1153
51059471301,VA,Fairfax,51059,-77.2108042,38.9044018,3973,-1.270656711241587,0.35858917662726164,-0.45603376730716266,0.12677409932255845,503.6734966085247,1154
51013103300,VA,Arlington,51013,-77.0730769,38.8627679,2492,-0.9439843335555236,0.02948529550871241,-0.4572495190234056,0.12644516029188219,315.10133944737044,1155
51013103700,VA,Arlington,51013,-77.0628271,38.8499615,2626,-0.027351792442473332,-0.8888733024483573,-0.4581125474454153,0.1262116555977994,331.43180759982124,1156
51059420201,VA,Fairfax,51059,-77.1460645,38.7895063,3732,-0.3784348918903634,-0.538305712266914,-0.4583703020786387,0.12614191639194672,470.76163197474517,1157
51059432701,VA,Fairfax,51059,-77.2207466,38.7540026,3132,-0.09631665572652212,-0.8212050932498379,-0.45876087448818004,0.12603624143538533,394.74550817562687,1158
24031702503,MD,Montgomery,24031,-77.0281693,38.997102,4014,-0.6991275754435772,-0.22274514911792773,-0.46093636228075247,0.12544763207035128,503.5467951303901,1159
51059461606,VA,Fairfax,51059,-77.2240807,38.8803925,3069,-1.2251750966744597,0.30133783036946027,-0.4619186331524997,0.12518186462450093,384.18314253259337,1160
11001004802,DC,District of Columbia,11001,-77.0188917,38.9062118,3634,-0.9038387559226244,-0.02018074922165726,-0.46200975257214083,0.12515721096111548,454.8213046326937,1161
11001000202,DC,District of Columbia,11001,-77.0696362,38.9063048,4672,-0.8842651492466977,-0.04071995933061312,-0.46249255428865543,0.12502658204526257,584.1241913154668,1162
51059480502,VA,Fairfax,51059,-77.3831614,38.9942965,5763,-0.1673753591719764,-0.7582151787479638,-0.46279526895997014,0.12494467825748798,720.0561807979033,1163
11001000803,DC,District of Columbia,11001,-77.0835217,38.9336425,3174,-0.4232457610082699,-0.5036505511150671,-0.46344815606166845,0.12476803030585082,396.0137281907705,1164
51510201900,VA,Alexandria,51510,-77.050946,38.8049862,1798,-0.2564428499575907,-0.6710244148279088,-0.46373363239274973,0.12469079059779835,224.19404149484143,1165
51059460504,VA,Fairfax,51059,-77.2302783,38.9018463,3979,-0.41096954056542945,-0.5165231268513215,-0.4637463337083755,0.1246873540750327,496.1309818645551,1166
