LocationID,ACCESS2,ARTHRITIS,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COLON_SCREEN,COPD,DENTAL,DEPRESSION,DIABETES,HIGHCHOL,LACKTRPT,MAMMOUSE,OBESITY,STROKE,TEETHLOST
11001007703,9.9,24.7,42.7,77.4,5.0,13.1,5.9,80.3,88.8,65.6,7.7,48.3,20.8,14.6,36.5,16.5,75.0,35.1,5.5,20.9
11001007707,10.2,24.6,42.6,77.6,5.4,12.7,6.2,80.3,89.2,67.8,7.5,54.6,19.7,14.2,36.7,15.5,72.9,33.4,5.6,27.1
11001007708,8.1,23.2,40.2,76.1,4.9,13.2,5.1,80.6,89.8,68.6,6.4,53.3,20.7,13.0,35.2,14.6,79.0,33.8,4.7,15.1
11001007709,9.2,25.9,44.2,78.6,5.5,12.8,6.3,80.8,90.1,67.8,7.6,51.2,20.0,15.1,38.1,14.8,75.9,34.6,5.7,25.3
11001007803,10.3,23.2,40.9,75.5,4.8,12.8,5.7,79.0,88.3,67.3,7.3,54.3,20.8,13.8,35.7,16.2,73.9,34.3,5.1,20.5
11001007804,10.9,26.3,45.2,77.7,5.3,13.3,7.2,80.5,87.6,59.8,9.3,46.9,21.2,16.5,37.4,19.6,68.3,36.6,6.4,35.1
11001007806,8.1,21.3,37.9,74.9,4.6,12.7,4.5,80.0,90.4,64.8,5.6,59.1,20.5,11.7,34.1,13.6,76.3,33.2,4.1,16.6
11001007807,10.1,23.2,41.4,75.9,4.8,12.5,5.6,79.5,88.4,69.4,7.1,53.2,20.2,13.9,35.5,16.1,78.1,34.7,5.1,19.1
11001007808,10.5,24.2,42.5,76.5,5.0,13.0,6.3,80.1,87.8,66.3,8.0,52.4,20.8,14.8,35.9,17.9,73.3,35.0,5.7,33.8
11001007809,10.2,22.3,39.8,74.9,4.6,12.6,5.2,78.9,88.5,62.8,6.7,49.8,20.4,12.9,34.9,15.5,71.8,33.8,4.8,23.2
11001007901,8.1,18.6,32.5,70.5,4.3,11.9,4.1,76.0,87.1,67.0,5.5,60.0,23.7,9.8,32.0,13.1,75.3,30.7,3.5,9.9
11001007903,7.0,19.8,33.5,74.4,5.3,11.0,4.3,77.2,89.8,72.8,4.8,69.7,21.1,9.8,34.0,9.6,81.2,27.9,3.6,9.0
11001008001,3.3,13.6,21.7,68.0,5.3,9.3,2.3,74.5,91.8,71.5,2.1,78.5,21.9,4.8,30.0,4.1,80.5,20.3,1.7,5.4
11001008002,3.7,15.2,23.3,68.6,5.8,9.6,2.7,74.7,91.5,71.2,2.7,76.8,22.8,5.5,31.6,4.6,79.5,21.5,1.9,5.1
11001008100,3.0,13.2,19.0,65.3,6.2,8.9,2.3,73.4,91.7,71.4,2.0,82.2,22.9,3.9,30.3,3.3,76.6,18.2,1.4,3.9
11001008200,3.3,13.7,19.2,66.6,6.5,9.3,2.6,73.3,90.4,75.6,2.3,80.0,24.1,4.1,30.0,3.8,77.7,18.1,1.5,4.4
11001008301,3.4,11.6,17.7,61.7,4.9,9.2,2.0,71.8,90.0,73.2,2.0,79.7,23.7,3.7,27.8,4.1,79.4,18.7,1.3,3.8
11001008302,3.3,12.8,19.6,66.0,5.4,9.1,2.2,73.0,90.9,72.4,2.1,80.6,23.0,4.2,29.3,3.8,79.2,18.9,1.5,3.9
11001008402,3.6,15.2,23.8,70.9,5.7,9.5,2.7,75.2,91.4,71.6,2.4,75.9,21.8,5.5,31.0,4.5,79.7,21.0,2.0,8.0
11001008410,4.5,12.5,21.3,65.3,4.2,9.7,2.2,73.1,89.7,70.0,2.3,74.3,22.3,4.9,28.2,5.6,81.1,21.2,1.7,3.2
11001008701,4.8,14.1,24.6,68.1,4.2,10.1,2.6,74.4,89.6,73.4,2.7,74.0,21.7,6.2,29.3,6.6,81.5,23.5,2.1,7.8
11001008702,5.0,11.6,21.1,62.8,3.5,9.9,2.0,72.8,89.0,67.8,2.3,74.1,22.0,4.9,26.6,6.5,81.3,22.5,1.6,5.9
11001008802,8.2,17.8,31.0,71.3,4.5,11.1,3.9,75.0,87.5,67.8,4.8,63.3,22.4,9.0,31.8,10.7,77.9,28.0,3.3,16.0
11001008803,7.6,10.9,22.5,60.0,2.6,10.6,2.4,71.1,83.7,64.9,3.1,59.8,23.7,5.8,25.3,10.8,72.6,25.1,1.9,17.5
11001008804,7.9,18.7,33.3,72.8,4.6,11.4,4.2,76.9,88.9,65.5,4.9,60.5,21.4,10.0,32.9,11.4,73.4,29.8,3.5,20.6
11001008903,10.9,20.9,37.3,72.0,4.2,12.7,5.1,76.7,86.0,65.7,7.2,53.0,23.6,12.5,33.4,17.6,76.3,34.7,4.6,16.8
11001008904,7.8,21.4,38.3,75.6,4.8,12.0,4.8,79.4,90.0,71.7,5.6,58.6,20.3,12.1,34.8,12.7,77.4,32.8,4.2,14.5
11001009000,7.2,25.2,41.6,80.7,6.7,11.4,5.6,82.2,92.6,75.8,5.6,67.7,17.7,12.8,38.6,9.5,83.3,29.1,4.8,13.7
11001009102,8.2,20.0,34.8,73.9,4.6,12.1,4.4,78.0,88.6,66.7,5.3,62.9,21.4,10.7,33.1,12.5,76.5,30.2,3.9,19.8
11001009201,6.2,12.1,20.8,62.4,3.6,10.3,2.3,72.1,86.7,67.2,2.8,71.7,24.0,5.2,26.9,7.9,75.9,22.6,1.8,6.5
11001009203,6.9,16.5,28.3,70.5,4.7,10.8,3.3,75.3,89.1,67.9,3.8,66.9,21.5,7.6,31.1,8.5,80.7,25.6,2.8,11.5
11001009204,13.9,22.8,38.6,75.8,5.1,11.7,6.3,77.0,87.0,66.6,7.5,52.4,21.8,13.9,36.2,16.0,73.6,33.1,5.2,22.5
11001009301,5.0,19.1,30.9,74.9,6.3,10.1,3.9,77.8,91.7,72.8,3.7,71.4,20.1,8.3,34.7,6.4,78.1,24.3,3.0,6.9
11001009302,6.6,14.7,25.5,68.5,4.5,10.0,3.0,74.2,88.9,69.9,3.2,66.6,21.3,6.6,30.0,7.5,79.0,24.0,2.3,10.6
11001009400,5.9,21.7,36.0,78.2,6.4,10.7,4.6,80.2,92.4,73.8,4.3,73.4,18.4,10.3,36.8,7.5,78.6,26.3,3.7,7.3
11001009503,5.7,24.4,39.1,80.2,7.4,10.7,5.6,81.1,92.4,73.7,5.2,68.5,18.7,11.6,38.6,7.9,79.6,26.9,4.4,10.9
11001009504,6.5,22.8,36.3,78.7,6.8,10.7,5.2,79.2,90.9,73.8,5.1,69.9,20.3,11.0,36.7,8.5,80.0,26.6,4.2,8.8
11001009505,6.6,21.0,35.4,77.6,6.0,10.7,4.5,79.9,92.1,74.0,4.1,69.2,18.1,10.1,35.5,8.0,80.4,26.7,3.7,9.2
11001009507,7.5,22.8,38.2,78.8,6.2,10.8,5.0,80.6,91.9,68.8,4.8,64.2,17.8,11.5,36.7,9.2,78.7,28.3,4.3,12.8
11001009508,7.4,19.6,33.4,75.9,5.5,10.6,4.4,78.2,90.3,76.2,4.2,68.9,19.2,9.7,33.6,9.0,81.8,26.6,3.6,10.1
11001009509,5.5,20.3,34.0,77.8,6.1,10.4,4.0,80.2,92.6,75.9,3.6,70.0,17.8,9.2,34.9,6.8,82.6,25.4,3.4,6.2
11001009510,15.5,20.7,36.4,73.0,4.3,11.5,5.3,75.6,86.2,62.9,6.8,49.7,21.1,13.0,35.0,16.6,75.9,33.6,4.5,25.2
11001009511,20.3,11.8,26.9,48.2,2.0,12.9,4.2,68.4,66.9,42.0,8.2,35.1,31.7,8.0,24.7,35.3,62.8,34.8,3.0,43.1
11001009601,8.7,22.8,39.8,75.9,4.9,12.8,5.1,79.8,88.9,65.7,6.6,49.8,20.6,12.8,35.1,14.8,72.5,33.2,4.7,27.3
11001009602,14.4,24.7,44.0,73.3,4.0,14.8,6.5,78.5,83.6,61.1,11.2,40.5,24.7,16.6,34.8,27.6,70.7,41.0,6.4,23.0
11001009603,10.8,25.5,43.8,77.6,5.2,12.9,6.5,80.1,88.6,67.2,8.3,52.8,20.8,15.6,37.3,17.3,77.7,35.8,5.9,14.5
11001009604,8.1,24.9,41.4,79.0,6.1,12.0,5.6,81.0,91.4,73.6,6.2,61.5,19.1,13.1,37.7,11.3,79.2,31.4,4.9,15.2
11001009700,9.3,24.4,42.6,77.2,5.1,12.9,6.1,80.7,88.9,64.3,7.5,54.1,20.4,14.5,36.2,16.4,76.6,34.6,5.5,17.9
11001009801,12.7,26.5,45.1,76.4,4.9,14.1,7.0,79.5,86.1,60.4,10.3,44.6,22.1,16.7,37.3,21.8,72.9,37.6,6.6,26.8
11001009802,11.1,21.1,39.7,70.9,3.6,14.1,5.1,78.2,85.1,61.0,8.0,53.6,23.7,13.3,31.9,22.9,75.5,38.7,4.9,26.5
11001009803,11.1,24.9,43.9,76.2,4.8,13.4,6.6,79.4,87.2,67.0,8.9,52.6,21.6,15.8,36.6,19.5,72.3,37.0,5.9,32.6
11001009804,9.9,23.8,42.0,76.3,4.8,12.8,5.8,79.9,88.5,61.7,7.4,50.8,20.6,14.2,35.6,16.7,73.6,35.2,5.3,26.6
11001009807,8.8,23.3,41.3,76.7,5.1,12.3,5.6,80.1,89.6,71.7,6.5,58.8,19.6,13.3,35.8,14.1,76.0,33.2,5.0,13.9
11001009810,10.1,22.6,41.3,73.8,4.0,13.5,5.3,78.9,86.9,61.8,7.7,48.0,22.2,14.1,34.0,19.5,73.0,37.6,5.1,23.4
11001009811,11.8,22.6,40.7,72.5,4.0,14.2,5.5,78.3,85.6,62.9,8.5,48.6,23.4,13.9,33.4,22.0,70.8,37.7,5.3,26.0
11001009901,4.5,24.5,41.2,81.7,7.4,10.6,5.3,83.7,94.2,75.3,4.2,73.9,16.1,11.6,38.7,6.9,82.1,26.7,4.3,9.1
11001009902,6.3,25.1,42.5,79.8,6.3,11.9,5.7,82.5,92.4,73.4,5.6,63.3,18.1,13.1,37.5,10.6,80.2,31.1,4.9,14.0
11001009903,6.7,20.2,35.9,75.0,4.9,11.9,4.1,80.1,90.9,70.6,4.5,65.6,18.8,10.1,33.2,10.6,78.7,29.6,3.8,12.2
11001009904,9.9,21.0,38.9,73.2,4.0,13.0,4.9,78.7,87.4,61.8,6.7,54.2,21.8,12.9,33.2,17.8,72.5,35.9,4.5,29.9
11001009905,8.2,23.0,40.5,75.8,4.9,12.7,5.2,80.2,89.4,72.0,6.5,57.9,20.6,13.2,35.1,15.0,77.5,34.5,4.8,16.3
11001009906,8.0,23.0,39.4,77.1,5.5,12.1,5.1,80.5,90.4,69.0,5.8,58.1,19.5,12.3,35.3,12.4,78.5,31.5,4.6,13.4
11001009907,11.3,24.7,43.1,76.3,4.7,13.7,6.0,79.6,87.9,66.0,8.5,54.3,21.4,14.9,36.2,18.7,70.7,36.2,5.7,17.0
11001010100,4.2,12.4,20.0,66.0,5.1,8.7,2.5,72.6,89.4,71.7,2.2,77.9,21.3,4.6,29.0,4.6,79.4,18.4,1.6,3.4
11001010201,4.4,10.7,17.9,59.9,3.9,9.5,1.8,71.2,88.9,71.7,2.0,76.7,23.2,3.8,25.9,5.3,81.1,20.0,1.3,5.7
11001010202,5.2,16.1,25.1,69.5,5.8,9.9,3.4,74.2,89.4,69.4,3.5,72.1,23.1,6.5,32.1,6.4,76.7,22.6,2.3,7.0
11001010300,9.2,20.6,34.4,75.7,5.7,10.6,4.7,77.7,90.5,70.2,4.9,63.4,19.5,10.5,35.9,9.5,74.7,27.9,3.7,15.8
11001010400,8.3,23.1,42.9,76.5,5.0,12.0,5.9,80.2,89.7,69.2,6.7,51.8,19.2,14.2,36.3,14.7,76.1,35.0,5.0,21.9
11001010500,6.2,16.7,27.9,70.0,4.9,10.5,3.5,75.0,88.9,68.6,4.0,66.6,22.7,7.8,32.2,8.5,79.5,25.6,2.7,11.0
11001010601,5.0,7.5,14.4,48.1,2.4,9.5,1.3,68.2,85.9,68.5,1.7,73.2,24.6,2.8,22.0,6.3,79.8,19.6,1.0,6.7
11001010602,4.7,9.8,17.3,57.8,3.3,9.6,1.7,70.3,87.5,66.3,2.0,70.9,24.2,3.7,24.9,5.7,78.0,20.2,1.3,8.2
11001010603,3.9,7.2,13.8,52.4,2.7,8.9,1.2,68.8,87.8,74.9,1.3,78.9,23.4,2.7,22.4,4.4,78.8,17.6,0.9,3.3
11001010700,4.0,8.6,14.1,55.6,3.6,8.9,1.8,69.8,86.2,76.3,1.7,78.0,24.0,2.9,23.8,5.0,76.1,15.9,1.0,6.2
11001010800,7.8,5.0,11.0,27.4,1.1,11.9,1.0,66.4,71.4,56.2,2.5,60.5,32.3,1.9,16.5,15.3,65.3,17.9,0.8,14.8
11001010900,12.8,21.2,40.1,70.3,3.4,14.0,5.6,76.9,81.9,61.5,9.0,44.1,23.8,14.2,32.5,25.4,73.7,38.4,5.3,33.6
11001011001,5.5,19.6,30.3,74.7,6.6,10.2,4.2,77.1,90.6,74.8,4.2,73.9,21.5,8.4,35.0,7.0,79.0,24.2,3.0,7.0
11001011002,3.8,23.5,31.9,78.9,10.4,9.4,4.8,80.1,93.9,76.4,4.1,77.3,20.5,8.0,40.3,4.1,79.4,21.1,3.0,5.7
11001011100,9.0,23.9,40.4,77.9,5.9,11.7,5.9,79.8,90.0,67.8,6.6,59.5,19.7,13.2,37.1,12.4,77.6,31.0,5.0,18.8
11001980000,2.9,20.4,33.6,77.7,6.8,10.6,3.2,82.5,95.3,77.3,3.0,79.2,18.0,8.4,37.4,5.0,83.7,25.6,2.7,4.9
24009860103,5.4,28.6,36.6,78.6,10.1,10.1,5.6,80.5,91.5,71.4,5.4,71.3,18.9,10.3,39.1,4.6,81.1,33.8,2.9,6.0
24009860200,4.9,27.9,36.1,78.2,9.5,10.3,5.1,80.5,91.7,72.4,5.1,75.0,19.0,10.1,38.3,4.6,82.6,34.2,2.8,5.6
24009860300,6.1,28.8,38.0,78.2,9.0,10.7,5.6,79.8,90.6,71.3,6.0,70.3,19.5,11.3,38.5,5.7,80.4,36.6,3.1,7.6
24009860402,6.6,26.4,35.2,75.1,7.8,11.0,4.8,78.3,89.7,69.6,5.7,73.0,20.6,10.3,35.9,6.3,79.4,37.5,2.8,8.3
24009860403,5.9,24.6,33.3,73.4,7.1,11.0,4.3,78.3,89.3,63.3,5.1,69.4,21.1,9.5,34.3,6.4,80.2,37.3,2.5,8.0
24009860404,6.4,27.4,35.0,76.0,8.7,10.8,5.1,78.6,89.8,69.3,5.8,68.2,21.0,10.1,36.8,5.8,79.4,36.2,2.8,8.0
24009860501,5.6,25.9,34.4,75.5,8.1,10.5,4.6,78.7,90.2,67.4,5.1,69.8,19.9,9.8,36.4,5.4,81.8,35.6,2.6,8.4
24009860502,5.5,29.4,36.9,78.3,9.8,10.7,5.6,79.8,90.9,71.1,6.0,70.8,20.5,10.7,38.9,5.1,80.6,35.3,3.0,7.2
24009860600,6.0,29.5,38.0,78.3,9.5,10.6,5.9,79.8,90.4,68.4,6.3,70.4,20.0,11.4,39.1,5.6,80.8,36.2,3.2,8.3
24009860701,7.0,29.4,38.5,77.7,9.4,10.6,6.2,79.2,89.4,69.1,6.6,65.5,19.8,11.6,38.2,6.3,78.6,36.6,3.4,12.0
24009860702,8.0,28.7,39.3,77.0,7.8,11.6,5.9,79.1,88.3,65.3,7.1,59.2,20.6,12.6,36.8,8.4,78.8,40.0,3.6,13.1
24009860703,7.6,28.7,39.0,77.2,8.0,11.3,5.8,79.3,89.0,69.1,6.8,63.3,20.3,12.4,37.3,7.7,81.1,39.5,3.5,12.1
24009860801,6.4,28.4,37.2,77.5,8.8,10.9,5.6,79.3,90.0,68.0,6.1,67.8,20.2,11.1,38.0,5.9,79.4,36.6,3.1,7.7
24009860901,5.1,35.0,43.2,83.3,13.5,9.9,7.6,83.8,93.3,73.3,6.4,75.5,17.2,12.3,42.8,4.4,81.8,33.0,3.9,4.8
24009860902,7.2,27.0,37.6,75.8,7.4,11.4,5.3,78.8,88.7,69.6,6.2,65.2,20.5,11.6,35.8,7.8,79.9,39.7,3.2,11.1
24009861003,6.8,27.8,36.5,76.1,8.4,11.1,5.5,78.5,89.0,68.3,6.3,66.7,21.0,11.0,36.8,6.7,80.0,37.6,3.1,9.1
24009861004,7.5,24.3,33.5,72.2,6.6,11.2,4.5,76.7,87.4,63.2,5.7,62.5,21.7,9.9,34.0,7.5,79.7,38.4,2.7,9.4
24009861100,6.2,28.7,36.8,77.3,9.2,10.8,5.7,79.1,89.9,69.3,6.2,68.7,20.7,10.8,38.0,5.7,79.7,36.3,3.1,7.7
24017850101,7.0,23.0,39.3,75.3,5.5,11.0,4.1,81.0,90.5,70.0,4.5,65.8,17.0,12.0,33.9,8.4,84.3,42.2,3.0,7.1
24017850102,8.2,27.6,42.3,79.1,7.6,10.4,5.9,80.9,90.4,70.0,6.1,63.3,17.6,14.1,38.6,7.8,80.5,40.3,3.7,10.5
24017850201,10.6,14.2,26.8,62.0,3.1,10.4,2.6,72.8,81.8,62.6,3.5,61.3,19.9,7.5,26.1,9.9,79.6,36.9,1.8,7.3
24017850202,8.5,26.5,41.4,75.8,6.7,11.2,5.6,79.6,88.6,65.5,6.7,56.0,19.5,13.5,36.5,9.9,78.0,43.2,3.6,12.3
24017850300,7.7,29.9,44.0,79.6,8.5,10.6,6.9,80.8,90.2,70.4,7.3,61.9,18.9,14.8,40.3,7.8,79.3,40.6,4.1,11.6
24017850400,7.5,31.1,44.9,79.9,8.7,10.7,7.2,80.7,89.9,68.5,8.1,58.1,19.7,15.4,41.1,8.1,78.1,41.8,4.3,12.8
24017850500,6.6,29.6,40.9,79.0,9.5,10.3,6.4,80.2,90.4,70.1,7.0,67.7,20.1,12.7,40.5,6.3,78.4,38.3,3.5,10.3
24017850600,5.9,27.1,40.7,78.7,8.3,10.2,5.5,81.4,91.3,71.6,5.5,68.5,18.0,12.6,38.7,6.5,81.8,38.7,3.3,7.2
24017850706,6.9,23.2,39.7,76.2,5.4,10.8,4.2,81.1,90.4,67.2,4.6,64.5,16.6,12.8,35.1,8.5,81.0,41.3,3.0,7.6
24017850708,6.7,23.8,40.3,76.8,5.7,10.8,4.4,81.3,90.5,67.3,4.8,63.2,16.9,13.1,35.6,8.4,82.9,41.5,3.1,11.5
24017850709,7.7,20.6,37.3,72.9,4.3,11.1,3.5,80.1,89.5,66.6,4.1,61.8,17.1,11.5,31.9,9.4,83.5,43.0,2.7,11.4
24017850710,6.5,23.1,39.4,75.7,5.3,11.0,4.1,81.1,90.6,69.5,4.5,64.5,17.3,12.5,34.5,8.5,82.5,42.2,2.9,6.0
24017850711,8.2,27.4,45.6,78.2,6.0,11.6,5.7,82.3,89.8,64.4,6.5,58.1,17.6,16.3,36.5,11.6,82.4,46.4,4.1,12.1
24017850712,7.5,27.0,43.3,77.7,6.5,11.3,5.5,81.3,89.9,68.2,6.4,63.6,18.4,14.7,37.2,9.7,80.6,43.9,3.7,9.7
24017850713,6.7,23.0,38.7,75.5,5.9,10.6,4.3,80.9,90.6,64.2,4.6,61.8,17.0,11.9,34.9,7.9,80.2,40.6,2.9,10.1
24017850801,8.9,30.0,44.9,79.7,8.3,11.0,6.9,81.5,90.1,68.4,7.5,62.3,18.5,15.4,40.0,9.2,77.9,42.2,4.2,12.9
24017850802,8.4,23.5,39.0,74.6,5.8,11.1,4.5,80.2,89.5,68.1,5.2,60.6,18.1,12.3,34.3,9.4,82.4,42.9,3.1,11.1
24017850901,10.4,27.1,44.0,76.2,5.9,12.0,5.9,80.6,87.8,65.4,7.5,54.8,19.3,15.7,36.0,13.1,81.2,46.9,4.2,13.1
24017850902,8.9,26.2,41.1,77.1,7.0,10.7,5.5,80.3,89.4,70.3,6.0,63.4,18.0,13.4,36.8,8.8,81.3,41.4,3.6,9.2
24017850904,6.2,21.7,38.1,74.4,5.0,11.2,3.7,81.3,90.8,68.5,4.0,66.0,17.0,11.4,32.7,8.4,84.6,42.1,2.7,7.8
24017850905,6.8,22.2,37.7,74.3,5.4,10.9,3.8,80.4,90.4,66.5,4.3,62.9,17.5,11.3,33.6,8.1,82.0,41.8,2.7,8.8
